"recipeId","slug","title","sourceGroup","country","province","city","ingredientCount","stepCount","grisSectionCount","culinaryRisk","worstSeverity","issues","evidence"
"garnish_recipe_intl_071_48a67e24","poffertjes","پوفِرتیِس","international-core-150-v0.6.0","هلند","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد گندم سفید، تخم‌مرغ کامل خام، شیر کامل، خمیرمایه خشک فعال، کره بدون نمک، پودر قند، نمک خوراکی | کدها: all_purpose_flour, whole_egg_raw, whole_milk, active_dry_yeast, butter_unsalted, powdered_sugar, salt_table"
"garnish_recipe_intl_118_9ecd21c7","pollo-al-ajillo","پویو آل آخیو","international-core-150-v0.6.0","اسپانیا","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: ران مرغ خام، سیر خام، پاپریکا آسیاب‌شده، لیمو زرد خام، برگ بو خشک، آب مرغ، روغن زیتون، جعفری تازه، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: chicken_thigh_raw, garlic_raw, paprika_ground, lemon_raw, bay_leaf_dried, chicken_stock_liquid, olive_oil, parsley_fresh, salt_table, black_pepper_ground"
"garnish_recipe_intl_140_e00e3df2","tarta-de-santiago","تارتا د سانتیاگو","international-core-150-v0.6.0","اسپانیا","","","6","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد بادام، تخم‌مرغ کامل خام، شکر دانه‌ریز، لیمو زرد خام، دارچین آسیاب‌شده، پودر قند | کدها: almond_flour, whole_egg_raw, caster_sugar, lemon_raw, cinnamon_ground, powdered_sugar"
"garnish_recipe_global_143_099_2a8c35d1","mexican-beef-tacos","تاکوی گوشت با سالسای تازه","global-143-v0.3","مکزیک/تکس-مکس","","","12","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: تورتیلای ذرت، گوشت چرخ‌کرده گاو خام، پیاز خام، سیر خام، زیره سبز آسیاب‌شده، پاپریکا آسیاب‌شده، فلفل تند خام، گوجه‌فرنگی خام، پیاز قرمز خام، گشنیز تازه | کدها: corn_tortilla, ground_beef_raw, onion_raw, garlic_raw, cumin_ground, paprika_ground, chili_pepper_raw, tomato_raw, red_onion_raw, cilantro_fresh"
"garnish_recipe_global_143_008_22e17e44","tamagoyaki-japanese-rolled-omelette","تاماگویاکی ژاپنی","global-143-v0.3","ژاپن","","","5","4","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: تخم‌مرغ کامل خام، شکر دانه‌ریز، سس سویای روشن، میرین، روغن آفتابگردان | کدها: whole_egg_raw, caster_sugar, light_soy_sauce, mirin, sunflower_oil"
"garnish_recipe_intl_009_ab044ed1","tabbouleh","تبوله","international-core-150-v0.6.0","لبنان/شام","","","9","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: جعفری تازه، بلغور ریز خشک، نعناع تازه، گوجه‌فرنگی خام، پیازچه خام، لیمو زرد خام، روغن زیتون، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: parsley_fresh, bulgur_fine_dry, mint_fresh, tomato_raw, scallion_raw, lemon_raw, olive_oil, salt_table, black_pepper_ground"
"garnish_lite_fa_010_5402d628","soft-boiled-egg-with-bread-soldiers","تخم‌مرغ عسلی با نان","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","4","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: تخم‌مرغ کامل خام، نان سفید، کره بدون نمک، نمک خوراکی | کدها: whole_egg_raw, bread_white, butter_unsalted, salt_table"
"garnish_recipe_fa_106_d9e3968a","torsh-tareh","ترش‌تره","phase-one-v0.6.1","ایران","گیلان","","11","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: جعفری تازه، گشنیز تازه، شوید تازه، اسفناج خام، سیر خام، تخم‌مرغ کامل خام، آرد برنج، آب نارنج، زردچوبه آسیاب‌شده، روغن آفتابگردان | کدها: parsley_fresh, cilantro_fresh, dill_fresh, spinach_raw, garlic_raw, whole_egg_raw, rice_flour, sour_orange_juice, turmeric_ground, sunflower_oil"
"garnish_recipe_intl_037_7cf2e346","tzatziki","تزاتزیکی","international-core-150-v0.6.0","یونان","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: ماست یونانی ساده، خیار خام، سیر خام، شوید تازه، روغن زیتون، سرکه شراب قرمز، نمک خوراکی | کدها: greek_yogurt_plain, cucumber_raw, garlic_raw, dill_fresh, olive_oil, red_wine_vinegar, salt_table"
"garnish_lite_fa_016_565be283","cream-cheese-and-cucumber-toast","تست پنیر خامه‌ای و خیار","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","4","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: پنیر خامه‌ای، نان سفید، خیار خام، شوید تازه | کدها: cream_cheese, bread_white, cucumber_raw, dill_fresh"
"garnish_lite_fa_012_c3da9856","ricotta-and-honey-toast","تست ریکوتا و عسل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","4","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: پنیر ریکوتا، نان سفید، عسل، رنده پوست لیمو | کدها: ricotta_cheese, bread_white, honey, lemon_zest"
"garnish_lite_fa_013_374a5ddc","almond-butter-and-berry-toast","تست کره بادام و توت","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","3","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: کره بادام، نان سفید، توت‌فرنگی خام | کدها: almond_butter, bread_white, strawberry_raw"
"garnish_recipe_intl_080_5dbc4315","tempura","تمپورا","international-core-150-v0.6.0","ژاپن","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: میگو خام، فلفل دلمه‌ای خام، هویج خام، آرد گندم سفید، نشاسته ذرت، تخم‌مرغ کامل خام، سس سویا، میرین، روغن آفتابگردان، نمک خوراکی | کدها: shrimp_raw, bell_pepper_raw, carrot_raw, all_purpose_flour, cornstarch, whole_egg_raw, soy_sauce, mirin, sunflower_oil, salt_table"
"garnish_recipe_intl_138_4f5d8e11","tompoes","تمپوس","international-core-150-v0.6.0","هلند","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: خمیر هزارلا، شیر کامل، تخم‌مرغ کامل خام، شکر دانه‌ریز، نشاسته ذرت، خامه پرچرب، پودر قند، عصاره وانیل | کدها: puff_pastry, whole_milk, whole_egg_raw, caster_sugar, cornstarch, heavy_cream, powdered_sugar, vanilla_extract"
"garnish_recipe_intl_111_248a08a4","toad-in-the-hole","تود این د هول","international-core-150-v0.6.0","بریتانیا","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: سوسیس گوشت گاو خام، آرد گندم سفید، تخم‌مرغ کامل خام، شیر کامل، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: beef_sausage_raw, all_purpose_flour, whole_egg_raw, whole_milk, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_intl_031_7e902faf","tiramisu","تیرامیسو","international-core-150-v0.6.0","ایتالیا","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: بیسکویت لیدی‌فینگر، ماسکارپونه، اسپرسو، زرده تخم‌مرغ خام، سفیده تخم‌مرغ خام، شکر دانه‌ریز، پودر کاکائو بدون شکر | کدها: ladyfingers, mascarpone, espresso, egg_yolk_raw, egg_white_raw, caster_sugar, cocoa_powder_unsweetened"
"garnish_recipe_intl_074_79385dd1","chow-mein","چاو مین","international-core-150-v0.6.0","چین","","","12","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: نودل تخم‌مرغی خشک، ران مرغ خام، سس سویا، سس صدف، روغن کنجد، کلم سفید خام، هویج خام، جوانه لوبیا خام، خمیر زنجبیل، سیر خام | کدها: egg_noodles_dry, chicken_thigh_raw, soy_sauce, oyster_sauce, sesame_oil, cabbage_raw, carrot_raw, bean_sprouts_raw, ginger_paste, garlic_raw"
"garnish_recipe_global_143_028_d4b2bfd8","classic-milk-bubble-tea","چای حبابی شیری","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","6","4","18","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: مروارید تاپیوکای بوبا، آب، شکر قهوه‌ای، برگ چای سیاه، شیر کامل، یخ | کدها: boba_tapioca_pearls, water, brown_sugar, black_tea_leaves, whole_milk, ice_cubes"
"garnish_recipe_global_143_036_bc4e7808","moroccan-mint-tea","چای نعناع مراکشی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","4","4","18","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چای سبز گان‌پودر، نعناع تازه، شکر دانه‌ریز، آب | کدها: gunpowder_green_tea, mint_fresh, caster_sugar, water"
"garnish_lite_fa_047_a6f6b289","breadsticks-with-cheese","چوب‌شور با پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","2","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چوب‌شور ساده، پنیر چدار | کدها: breadsticks, cheddar_cheese"
"garnish_recipe_global_143_015_39a2f209","churros-con-chocolate","چورو با شکلات داغ","global-143-v0.3","اسپانیا","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)","مواد: آرد گندم سفید، آب، کره بدون نمک، نمک خوراکی، شکر دانه‌ریز، روغن آفتابگردان، چیپس شکلات تلخ، شیر کامل، نشاسته ذرت، دارچین آسیاب‌شده | کدها: all_purpose_flour, water, butter_unsalted, salt_table, caster_sugar, sunflower_oil, dark_chocolate_chips, whole_milk, cornstarch, cinnamon_ground"
"garnish_recipe_intl_088_7da35d2c","churros","چوروس","international-core-150-v0.6.0","اسپانیا","","","7","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد گندم سفید، نمک خوراکی، شکر دانه‌ریز، دارچین آسیاب‌شده، چیپس شکلات تلخ، شیر کامل، روغن آفتابگردان | کدها: all_purpose_flour, salt_table, caster_sugar, cinnamon_ground, dark_chocolate_chips, whole_milk, sunflower_oil"
"garnish_lite_fa_029_eff8d609","tortilla-chips-with-guacamole","چیپس ذرت با گواکاموله","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","6","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چیپس ذرت تورتیلا، آووکادو خام، لیمو سبز خام، گوجه‌فرنگی خام، پیاز خام، نمک خوراکی | کدها: tortilla_chips, avocado_raw, lime_raw, tomato_raw, onion_raw, salt_table"
"garnish_lite_fa_036_35d377a6","chips-with-cheese-dip","چیپس و دیپ پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","2","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: چیپس سیب‌زمینی ساده، دیپ پنیر آماده | کدها: potato_chips, ready_cheese_dip"
"garnish_recipe_global_143_128_7b502579","tex-mex-chili-con-carne","چیلی کان کارنه","global-143-v0.3","مکزیک/تکس-مکس","","","9","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: گوشت چرخ‌کرده گاو خام، لوبیا قرمز کنسروی آبکش‌شده، گوجه له‌شده کنسروی، پیاز خام، سیر خام، زیره سبز آسیاب‌شده، پاپریکا آسیاب‌شده، فلفل کاین آسیاب‌شده، آب گوشت گاو | کدها: ground_beef_raw, red_kidney_beans_canned_drained, canned_crushed_tomatoes, onion_raw, garlic_raw, cumin_ground, paprika_ground, cayenne_pepper_ground, beef_stock_liquid"
"garnish_recipe_intl_043_fbe26aba","hummus","حمص","international-core-150-v0.6.0","لبنان/شام","","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: نخود خشک، ارده، لیمو زرد خام، سیر خام، روغن زیتون، زیره سبز آسیاب‌شده، پاپریکا آسیاب‌شده، نمک خوراکی | کدها: chickpeas_dry, tahini, lemon_raw, garlic_raw, olive_oil, cumin_ground, paprika_ground, salt_table"
"garnish_recipe_intl_109_997edbdb","khao-soi","خائو سوی","international-core-150-v0.6.0","تایلند","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: نودل تخم‌مرغی خشک، خمیر کاری قرمز، شیر نارگیل کنسروی، ران مرغ خام، شالوت خام، لیمو سبز خام، سس ماهی، زردچوبه آسیاب‌شده، پودر کاری، روغن آفتابگردان | کدها: egg_noodles_dry, red_curry_paste, coconut_milk_canned, chicken_thigh_raw, shallot_raw, lime_raw, fish_sauce, turmeric_ground, curry_powder, sunflower_oil"
"garnish_lite_fa_021_da2f107f","dates-stuffed-with-cream-cheese","خرما پر شده با پنیر خامه‌ای","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","3","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: خرمای بدون هسته، پنیر خامه‌ای، خلال پسته | کدها: pitted_dates, cream_cheese, slivered_pistachios"
"garnish_recipe_intl_098_0fbf4374","irish-stew","خورش ایرلندی","international-core-150-v0.6.0","نامشخص در داده؛ بین‌المللی","","","9","5","16","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: سردست گوسفند خام، سیب‌زمینی خام، پیاز خام، هویج خام، آب سبزیجات، جعفری تازه، برگ بو خشک، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: lamb_shoulder_raw, potato_raw, onion_raw, carrot_raw, vegetable_stock_liquid, parsley_fresh, bay_leaf_dried, salt_table, black_pepper_ground"
"garnish_recipe_fa_102_1994bb32","anar-bij","خورشت اناربیج","phase-one-v0.6.1","ایران","گیلان","","9","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: گوشت گوسفند خام، گردو خام، رب انار، کدو سبز خام، سبزی آش، پیاز خام، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی | کدها: lamb_meat_raw, walnuts_raw, pomegranate_molasses, zucchini_raw, ash_sabzi_mix, onion_raw, turmeric_ground, sunflower_oil, salt_table"
"garnish_recipe_fa_100_ce2b0c24","khoresh-beh","خورشت به","phase-one-v0.6.1","ایران","گیلان","","10","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: گوشت گوسفند خام، به خام، لپه خشک، پیاز خام، رب گوجه‌فرنگی، آبغوره، زردچوبه آسیاب‌شده، دارچین آسیاب‌شده، روغن آفتابگردان، نمک خوراکی | کدها: lamb_meat_raw, quince_raw, split_peas_dry, onion_raw, tomato_paste, verjuice, turmeric_ground, cinnamon_ground, sunflower_oil, salt_table"
"garnish_recipe_fa_1059_32ca5280","khoresh-khalal","خورشت خلال","phase-one-v0.6.1","ایران","گیلان","","12","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: گوشت گوسفند خام، خلال بادام، زرشک خشک، پیاز خام، رب گوجه‌فرنگی، زعفران، گلاب، چوب دارچین، روغن آفتابگردان، نمک خوراکی | کدها: lamb_meat_raw, slivered_almonds, barberries_dry, onion_raw, tomato_paste, saffron, rose_water, cinnamon_stick, sunflower_oil, salt_table"
"garnish_recipe_fa_99_14f1018b","khoresh-rivas","خورشت ریواس","phase-one-v0.6.1","ایران","گیلان","","9","6","16","NOT_RULED","P2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (2/9)","مواد: گوشت گوسفند خام، ریواس خام، جعفری تازه، نعناع خشک، پیاز خام، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: lamb_meat_raw, rhubarb_raw, parsley_fresh, dried_mint, onion_raw, turmeric_ground, sunflower_oil, salt_table, black_pepper_ground"
"garnish_recipe_fa_97_b033ed16","khoresh-loobia-sabz","خورشت لوبیا سبز","phase-one-v0.6.1","ایران","گیلان","","10","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: لوبیا سبز خام، گوشت گوسفند خام، پیاز خام، رب گوجه‌فرنگی، زردچوبه آسیاب‌شده، دارچین آسیاب‌شده، روغن آفتابگردان، لیموعمانی کامل، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: green_beans_raw, lamb_meat_raw, onion_raw, tomato_paste, turmeric_ground, cinnamon_ground, sunflower_oil, dried_lime_whole, salt_table, black_pepper_ground"
"garnish_recipe_global_143_141_12664fc7","georgian-khinkali","خینکالی گرجی","global-143-v0.3","گرجستان","","","8","6","18","RULE_PASS","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد گندم سفید، آب، گوشت چرخ‌کرده گاو خام، گوشت چرخ‌کرده گوسفند خام، پیاز خام، گشنیز تازه، فلفل سیاه آسیاب‌شده، نمک خوراکی | کدها: all_purpose_flour, water, ground_beef_raw, ground_lamb_raw, onion_raw, cilantro_fresh, black_pepper_ground, salt_table"
"garnish_recipe_global_143_105_a30b590b","xiao-long-bao-soup-dumplings","دامپلینگ سوپی چینی","global-143-v0.3","چین","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)","مواد: گوشت چرخ‌کرده خوک خام، آب مرغ، پودر ژلاتین، پیازچه خام، زنجبیل تازه، سس سویا، شراب شائوشینگ، روغن کنجد، ورق دامپلینگ، سرکه سیاه | کدها: ground_pork_raw, chicken_stock_liquid, gelatin_powder, scallion_raw, ginger_root_raw, soy_sauce, shaoxing_wine, sesame_oil, dumpling_wrappers, black_vinegar"
"garnish_recipe_intl_005_1bc32e70","chicken-jiaozi","دامپلینگ مرغ چینی (جیائوزی)","international-core-150-v0.6.0","چین","","","10","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: ورق دامپلینگ، ران مرغ خام، کلم چینی خام، پیازچه خام، زنجبیل تازه، سس سویا، روغن کنجد، روغن آفتابگردان، نمک خوراکی، فلفل سفید آسیاب‌شده | کدها: dumpling_wrappers, chicken_thigh_raw, napa_cabbage_raw, scallion_raw, ginger_root_raw, soy_sauce, sesame_oil, sunflower_oil, salt_table, white_pepper_ground"
"garnish_recipe_fa_87_b75c560e","dande-kabab","دنده‌کباب کرمانشاهی","phase-one-v0.6.1","ایران","کرمانشاه","کرمانشاه","9","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: دنده گوسفند خام، پیاز خام، زردچوبه آسیاب‌شده، نمک خوراکی، فلفل سیاه آسیاب‌شده، زعفران، کره بدون نمک، لیمو زرد خام، سماق آسیاب‌شده | کدها: lamb_ribs_raw, onion_raw, turmeric_ground, salt_table, black_pepper_ground, saffron, butter_unsalted, lemon_raw, sumac_ground"
"garnish_recipe_fa_1297_aaa24704","do-piazeh-aloo","دوپیازه آلو","phase-one-v0.6.1","ایران","فارس","شیراز","8","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: سیب‌زمینی خام، پیاز خام، رب گوجه‌فرنگی، روغن آفتابگردان، پرک فلفل قرمز، نمک خوراکی، فلفل سیاه آسیاب‌شده، زردچوبه آسیاب‌شده | کدها: potato_raw, onion_raw, tomato_paste, sunflower_oil, red_pepper_flakes, salt_table, black_pepper_ground, turmeric_ground"
"garnish_recipe_fa_125_31716f89","doopiazeh-meygoo","دوپیازه میگو","phase-one-v0.6.1","ایران","جنوب ایران","","9","6","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: میگو خام، پیاز خام، سیب‌زمینی خام، خمیر تمر هندی، سیر خام، زردچوبه آسیاب‌شده، روغن آفتابگردان، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: shrimp_raw, onion_raw, potato_raw, tamarind_paste, garlic_raw, turmeric_ground, sunflower_oil, salt_table, black_pepper_ground"
"garnish_lite_fa_078_578dd342","guacamole-with-bread","دیپ گواکاموله با نان","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","6","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: آووکادو خام، گوجه‌فرنگی خام، پیاز خام، لیمو سبز خام، نمک خوراکی، نان لواش | کدها: avocado_raw, tomato_raw, onion_raw, lime_raw, salt_table, lavash_bread"
"garnish_recipe_intl_020_a0837273","ratatouille","راتاتویی","international-core-150-v0.6.0","فرانسه","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)","مواد: بادمجان خام، کدو سبز خام، فلفل دلمه‌ای خام، گوجه‌فرنگی خام، پیاز خام، سیر خام، آویشن خشک، برگ بو خشک، روغن زیتون، نمک خوراکی | کدها: eggplant_raw, zucchini_raw, bell_pepper_raw, tomato_raw, onion_raw, garlic_raw, thyme_dried, bay_leaf_dried, olive_oil, salt_table"
"garnish_recipe_intl_079_bc51f8e5","ramen","رامن","international-core-150-v0.6.0","ژاپن","","","11","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: نودل رامن خشک، ران مرغ خام، آب مرغ، سس سویا، تخم‌مرغ کامل خام، روغن کنجد، خمیر زنجبیل، سیر خام، پیازچه خام، ورق نوری | کدها: ramen_noodles_dry, chicken_thigh_raw, chicken_stock_liquid, soy_sauce, whole_egg_raw, sesame_oil, ginger_paste, garlic_raw, scallion_raw, nori_sheets"
"garnish_lite_fa_087_61b3189b","turkey-and-cheese-wrap","رپ بوقلمون و پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","4","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: ورقه بوقلمون سرد آماده، پنیر چدار، کاهو خام، تورتیلای گندم | کدها: cold_turkey_slices, cheddar_cheese, lettuce_raw, wheat_tortilla"
"garnish_lite_fa_093_936a36ff","cream-cheese-and-veggie-roll-up","رپ پنیر خامه‌ای و سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","5","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: پنیر خامه‌ای، تورتیلای گندم، خیار خام، هویج خام، فلفل دلمه‌ای خام | کدها: cream_cheese, wheat_tortilla, cucumber_raw, carrot_raw, bell_pepper_raw"
"garnish_lite_fa_085_7e285172","hummus-and-veggie-wrap","رپ هوموس و سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","5","3","0","NOT_RULED","P2","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست.","مواد: حمص ساده، تورتیلای گندم، خیار خام، هویج خام، کاهو خام | کدها: hummus_plain, wheat_tortilla, cucumber_raw, carrot_raw, lettuce_raw"
"garnish_recipe_fa_184_e616db37","reshteh-khoshkar","رشته خشکار","phase-one-v0.6.1","ایران","گیلان","","8","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: آرد برنج، نشاسته ذرت، گردو خام، شکر دانه‌ریز، دارچین آسیاب‌شده، هل آسیاب‌شده، گلاب، روغن آفتابگردان | کدها: rice_flour, cornstarch, walnuts_raw, caster_sugar, cinnamon_ground, cardamom_ground, rose_water, sunflower_oil"
"garnish_recipe_fa_1280_13a22528","reshteh-polo-shirazi","رشته‌پلو شیرازی","phase-one-v0.6.1","ایران","فارس","شیراز","11","5","16","NOT_RULED","P2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/11)","مواد: برنج باسماتی خام، رشته پلویی، کشمش طلایی، خرمای خشک، پیاز خام، دارچین آسیاب‌شده، زعفران، کره بدون نمک، نمک خوراکی، فلفل سیاه آسیاب‌شده | کدها: basmati_rice_raw, reshteh_polo_noodles, golden_raisins, date_dried, onion_raw, cinnamon_ground, saffron, butter_unsalted, salt_table, black_pepper_ground"
"garnish_recipe_global_143_107_dbd1eb92","indonesian-beef-rendang","رندانگ گوشت اندونزیایی","global-143-v0.3","اندونزی","","","13","5","18","NOT_RULED","P2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)","مواد: سردست گاو خام، شیر نارگیل کنسروی، علف لیمو تازه، گالانگال خام، زنجبیل تازه، شالوت خام، سیر خام، فلفل تند خام، برگ لیموی کفیر، خمیر تمر هندی | کدها: beef_chuck_raw, coconut_milk_canned, lemongrass_fresh, galangal_raw, ginger_root_raw, shallot_raw, garlic_raw, chili_pepper_raw, kaffir_lime_leaves, tamarind_paste"
