"recipeId","slug","title","sourceGroup","country","province","city","category","ingredientCount","stepCount","grisSectionCount","structuralComplete","culinaryRisk","worstSeverity","issueCount","issues"
"garnish_recipe_fa_1314_7f39d182","khoresh-mast","خورشت ماست","phase-one-v0.6.1","ایران","اصفهان","اصفهان","dessert_main","10","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_98_601bddc6","khoresh-havij-tabrizi","خورشت هویج تبریزی","phase-one-v0.6.1","ایران","گیلان","","stew","10","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1051_68dd60e0","khoresh-karafs","خورشت کرفس","phase-one-v0.6.1","ایران","گیلان","","main","11","6","16","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_072_dad6a14e","pickle-olive-and-tomato-side-plate","خیارشور و زیتون و گوجه (مزه کنار غذا)","lite-food-v0.3","ایران","","","lite_food","4","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_141_12664fc7","georgian-khinkali","خینکالی گرجی","global-143-v0.3","گرجستان","","","main_course","8","6","18","YES","RULE_PASS","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1315_c324442d","dal-adas","دال عدس","phase-one-v0.6.1","ایران","جنوب ایران","","main","11","6","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_105_a30b590b","xiao-long-bao-soup-dumplings","دامپلینگ سوپی چینی","global-143-v0.3","چین","","","dumpling","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7)"
"garnish_recipe_intl_005_1bc32e70","chicken-jiaozi","دامپلینگ مرغ چینی (جیائوزی)","international-core-150-v0.6.0","چین","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_875_f2ddeb1c","dolmeh-bademjan-kalam","دلمه بادمجان / دلمه کلم","phase-one-v0.6.1","ایران","","","main","14","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_872_529097b4","dolmeh-barg-mo","دلمه برگ مو (دلمه‌ی برگ انگور)","phase-one-v0.6.1","ایران/منطقه قفقاز","","","main","14","6","16","YES","RULE_PASS","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (8/14) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_161_b79bdd11","dampokht-mahi-jonubi","دمپخت ماهی جنوبی","phase-one-v0.6.1","ایران","جنوب ایران","","rice","10","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1261_99e02971","dampokhtak-mash-polo","دمپختک (ماش‌پلو تهرانی)","phase-one-v0.6.1","ایران","تهران","تهران","main","8","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_87_b75c560e","dande-kabab","دنده‌کباب کرمانشاهی","phase-one-v0.6.1","ایران","کرمانشاه","کرمانشاه","grilled","9","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_079_060db242","dorayaki-red-bean-pancakes","دورایاکی با خمیر لوبیا","global-143-v0.3","ژاپن","","","pancake","8","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_014_8a86b8a0","masala-dosa","دوسا ماسالا","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","crepe","11","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (7/7) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_059_c1594c61","mint-yogurt-drink","دوغ نعنا خانگی","lite-food-v0.3","ایران","","","lite_food","3","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_087_3d227836","glazed-yeast-doughnuts","دونات مخمری لعابی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","dessert","9","4","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1297_aaa24704","do-piazeh-aloo","دوپیازه آلو","phase-one-v0.6.1","ایران","فارس","شیراز","main","8","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_125_31716f89","doopiazeh-meygoo","دوپیازه میگو","phase-one-v0.6.1","ایران","جنوب ایران","","main_course","9","6","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_123_a52aadf1","doymaj","دویماج","phase-one-v0.6.1","ایران","","","appetizer","7","6","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1553_fc9a29b8","flavored-fruit-water","دیتاکس واتر","phase-one-v0.6.1","ایران","","","beverage","5","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_230_332dd922","abgoosht","دیزی (آبگوشت)","phase-one-v0.6.1","ایران","","","stew","13","7","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_048_89204b05","beet-yogurt-dip","دیپ ماست و لبو (بورانی سرد)","lite-food-v0.3","ایران","","","lite_food","4","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_078_578dd342","guacamole-with-bread","دیپ گواکاموله با نان","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","6","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_042_9be6a738","mexican-street-corn-cup","ذرت مکزیکی فنجانی (الوته آماده)","lite-food-v0.3","مکزیک/تکس-مکس","","","lite_food","5","3","0","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_020_a0837273","ratatouille","راتاتویی","international-core-150-v0.6.0","فرانسه","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_079_bc51f8e5","ramen","رامن","international-core-150-v0.6.0","ژاپن","","","main_course","11","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_2039_b49f818c","red-mojito","رد موهیتو","phase-one-v0.6.1","ایران","","","beverage","4","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_184_e616db37","reshteh-khoshkar","رشته خشکار","phase-one-v0.6.1","ایران","گیلان","","sweet","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1280_13a22528","reshteh-polo-shirazi","رشته‌پلو شیرازی","phase-one-v0.6.1","ایران","فارس","شیراز","main","11","5","16","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/11)"
"garnish_recipe_global_143_107_dbd1eb92","indonesian-beef-rendang","رندانگ گوشت اندونزیایی","global-143-v0.3","اندونزی","","","main_course","13","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_1496_5705c3de","ranginak","رنگینک","phase-one-v0.6.1","ایران","","","dessert","7","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (7/7) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_039_29544b7d","rosti","روشتی سوئیسی","international-core-150-v0.6.0","سوئیس","","","side_dish","5","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (5/5)"
"garnish_recipe_fa_883_4b80bbcf","meat-roulade","رولت گوشت","phase-one-v0.6.1","ایران","","","main","12","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_124_ce358cac","cuban-ropa-vieja","روپا ویه‌خای کوبایی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","main_course","11","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_087_61b3189b","turkey-and-cheese-wrap","رپ بوقلمون و پنیر","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_091_be3a7a1d","greek-salad-wrap","رپ سالاد یونانی","lite-food-v0.3","یونان","","","lite_food","6","3","0","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_085_7e285172","hummus-and-veggie-wrap","رپ هوموس و سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_093_936a36ff","cream-cheese-and-veggie-roll-up","رپ پنیر خامه‌ای و سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_121_c6d25626","ribollita","ریبولیتا","international-core-150-v0.6.0","ایتالیا","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_intl_001_a95ca931","risotto-alla-milanese","ریزوتو میلانی زعفرانی","international-core-150-v0.6.0","ایتالیا","","","main_course","9","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_150_951c615d","risalamande","ریسالاماند","international-core-150-v0.6.0","دانمارک","","","dessert","8","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_global_143_075_83dba9bf","classic-sachertorte","زاخر تورته شکلاتی","global-143-v0.3","اتریش","","","cake","10","6","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_059_1736c8ad","sauerbraten","زاوربراتن","international-core-150-v0.6.0","آلمان","","","main_course","12","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_878_85458912","zereshk-polo-ba-morgh","زرشک پلو با مرغ","phase-one-v0.6.1","ایران","","","main","12","5","16","YES","RULE_PASS","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_142_44b006d6","semmelknodel","زمل‌کنودل","international-core-150-v0.6.0","آلمان","","","side_dish","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_141_16bce5b8","senfeier","زنف‌آیر","international-core-150-v0.6.0","آلمان","","","main_course","10","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_179_9cb4bccf","zoolbia-bamieh","زولبیا و بامیه","phase-one-v0.6.1","ایران","","","dessert","9","6","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_128_80595bf3","zeytoon-parvardeh","زیتون پرورده","phase-one-v0.6.1","ایران","گیلان","","appetizer","8","6","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_038_de0f96b1","marinated-olive-and-herb-dip-with-bread","زیتون پرورده با نان","lite-food-v0.3","ایران","","","lite_food","6","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1272_b3180a59","zireh-polo-kermani","زیره‌پلو کرمانی","phase-one-v0.6.1","ایران","کرمان","کرمان","main","10","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (10/10)"
"garnish_recipe_intl_110_d9922059","chicken-satay","ساته مرغ","international-core-150-v0.6.0","تایلند","","","main_course","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_076_cd5d8bb9","avocado-and-tomato-salad","سالاد آووکادو و گوجه","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1324_2b0dbfd9","salad-olivieh","سالاد الویه","phase-one-v0.6.1","ایران","","","salad","13","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1747_23e0a898","indonesian-salad","سالاد اندونزی","phase-one-v0.6.1","اندونزی","","","salad","12","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_080_532aebff","corn-and-bean-salad","سالاد ذرت و لوبیا","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1761_4f9171a7","ranginak-fruit-salad","سالاد رنگینک","phase-one-v0.6.1","ایران","","","dessert","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_074_821a3098","simple-green-salad-with-vinaigrette","سالاد سبز ساده با سس وینگرت","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2071_5391bddf","caesar-salad","سالاد سزار","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","salad","13","5","16","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_1762_ecb03b4e","potato-salad","سالاد سیب زمینی","phase-one-v0.6.1","ایران","","","salad","11","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (11/11) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_027_8a794c67","kartoffelsalat","سالاد سیب‌زمینی آلمانی","international-core-150-v0.6.0","آلمان","","","salad","9","5","16","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_2056_099d047a","salad-shirazi","سالاد شیرازی","phase-one-v0.6.1","ایران","فارس","شیراز","salad","8","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_1808_788119ed","macaroni-salad","سالاد ماکارونی","phase-one-v0.6.1","ایران","","","salad","13","5","16","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/13) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_1751_cd7bc7b8","chicken-salad","سالاد مرغ","phase-one-v0.6.1","ایران","","","salad","15","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (15/15) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_085_31af330d","salade-nicoise","سالاد نیسواز","international-core-150-v0.6.0","فرانسه","","","salad","12","5","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_075_a94612da","watermelon-and-feta-salad","سالاد هندوانه و فتا","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_081_1fb39818","cabbage-and-pineapple-slaw","سالاد کارائیب کلم و آناناس","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","4","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_002_ca22fd2f","caprese-salad","سالاد کاپرزه","international-core-150-v0.6.0","ایتالیا","","","salad","6","5","16","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_073_9481977d","red-cabbage-and-carrot-slaw","سالاد کلم بنفش و هویج","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_077_2c5659c2","quinoa-salad","سالاد کینوا آماده با سبزیجات","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","6","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_070_fad47a28","tomato-cucumber-and-onion-chopped-salad","سالاد گوجه و خیار و پیاز شیرازی‌وار","lite-food-v0.3","ایران","فارس","شیراز","lite_food","5","3","0","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_029_0cafb54c","greek-salad","سالاد یونانی","international-core-150-v0.6.0","یونان","","","salad","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_046_b111554d","punjabi-potato-samosa","ساموسای سیب‌زمینی هندی","global-143-v0.3","هند","","","fried_pastry","14","5","18","YES","NOT_RULED","PASS","0",""
"garnish_lite_fa_096_2d866197","avocado-and-tomato-sandwich","ساندویچ آووکادو و گوجه","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_global_143_096_0e548c27","vietnamese-pork-banh-mi","ساندویچ بان می با گوشت و ترشی","global-143-v0.3","نامشخص در داده؛ بین‌المللی","","","sandwich","11","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_084_b1b75380","egg-salad-sandwich","ساندویچ تخم‌مرغ و مایونز","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","5","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_lite_fa_083_a0f30266","cheese-tomato-and-cucumber-sandwich","ساندویچ پنیر و گوجه و خیار","lite-food-v0.3","ایران","","","lite_food","4","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_094_fde3c956","cold-mortadella-and-cheese-sandwich","ساندویچ کالباس و پنیر سرد","lite-food-v0.3","ایران","","","lite_food","6","3","0","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_lite_fa_090_0e727d97","peanut-butter-and-honey-sandwich","ساندویچ کره بادام‌زمینی و عسل","lite-food-v0.3","نامشخص در داده؛ بین‌المللی","","","lite_food","3","3","0","YES","NOT_RULED","P2","1","P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_intl_144_5774ae78","saganaki","ساگاناکی","international-core-150-v0.6.0","یونان","","","side_dish","5","5","18","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (5/5)"
"garnish_recipe_fa_1220_6429319c","sabzi-polo-ba-mahi","سبزی پلو با ماهی","phase-one-v0.6.1","ایران","","","main","10","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2018_2572b935","bechamel-sauce","سس بشامل","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","sauce","8","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (8/8) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2028_1932b5ee","falafel-sauce","سس فلافل","phase-one-v0.6.1","ایران","","","sauce","9","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2035_e1080e79","marinara-sauce","سس مارینارا","phase-one-v0.6.1","نامشخص در داده؛ بین‌المللی","","","sauce","9","5","16","YES","NOT_RULED","P2","2","P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (1/9) | P2:ORIGIN_WEAK:کشور/مبدا از داده به‌وضوح قابل استخراج نیست."
"garnish_recipe_fa_2032_c2aacc2c","burger-sauce","سس همبرگر","phase-one-v0.6.1","ایران","","","sauce","8","5","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (8/8) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2022_ed370352","pesto-sauce","سس پستو","phase-one-v0.6.1","ایتالیا","","","sauce","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_fa_2075_3d9b2098","samosa-abadan","سمبوسه آبادانی","phase-one-v0.6.1","ایران","","","main","13","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_2079_5543499b","baked-samosa","سمبوسه در فر","phase-one-v0.6.1","ایران","","","main","13","5","16","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_fa_185_c892351b","samanu","سمنو","phase-one-v0.6.1","ایران","","","dessert","2","6","18","YES","NOT_RULED","P2","3","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6) | P2:WEAK_GRIS_INGREDIENTS:مواد GRIS نقش/نکته خرید/گروه کامل ندارند. (2/2) | P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_global_143_010_8626885f","sucuklu-yumurta","سوجوک با تخم‌مرغ","global-143-v0.3","ترکیه","","","egg","5","4","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (5/5)"
"garnish_recipe_fa_1768_7a1c6699","sosis-bandari","سوسیس بندری","phase-one-v0.6.1","ایران","","","main","11","5","18","YES","NOT_RULED","P3","1","P3:IRANIAN_LOCALITY_MISSING:غذای ایرانی است اما شهر/استان مشخص ندارد."
"garnish_recipe_intl_051_38dcc2df","bangers-and-mash","سوسیس و پورهٔ سیب‌زمینی","international-core-150-v0.6.0","بریتانیا","","","main_course","10","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_global_143_093_bf5fab4c","sushi-rolls-salmon-tuna","سوشی رول خانگی با سالمون و تن","global-143-v0.3","ژاپن","","","rice","11","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_fa_176_60f55560","sohan-qom","سوهان قم","phase-one-v0.6.1","ایران","قم","قم","sweet","7","5","18","YES","NOT_RULED","P2","1","P2:WEAK_GRIS_STEPS:بعضی مراحل GRIS کوتاه/کم‌جزئیات‌اند. (6/6)"
"garnish_recipe_intl_067_995a81a6","chicken-souvlaki","سوولاکی مرغ","international-core-150-v0.6.0","یونان","","","main_course","8","5","18","YES","NOT_RULED","PASS","0",""
"garnish_recipe_intl_042_c2aaf822","hot-and-sour-soup","سوپ ترش و تند","international-core-150-v0.6.0","چین","","","soup","11","5","18","YES","NOT_RULED","PASS","0",""
