recipeId,slug,titleFa,sourceGroup,fieldPath,exactBadText,class,severity,recommendedRepairType,allowlistStatus
"garnish_recipe_fa_105_606b3bee","garnish_recipe_fa_105_606b3bee","","dataset","dataset.repeated","فلفل سفید مزه متفاوت می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1196_6cbbd3af","garnish_recipe_fa_1196_6cbbd3af","","dataset","dataset.repeated","گوشت چرخ‌کرده گاو خام","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_101_877a41d3","garnish_recipe_fa_101_877a41d3","","dataset","dataset.repeated","نگینی یا نازک خردشده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_043_4f0736e0","garnish_recipe_global_143_043_4f0736e0","","dataset","dataset.repeated","برای این دستور عدد کالری قابل نمایش در دادهٔ فعلی وجود ندارد؛ از نظر کیفی، انرژی غذا بیشتر از ترکیب نشاسته/چربی/شیرینی یا پروتئین اصلی آن می‌آید و بهتر است در اندازهٔ سرو کنترل‌شده مصرف شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_128_80595bf3","garnish_recipe_fa_128_80595bf3","","dataset","dataset.repeated","این عدد برای نمایش عمومی است و با اندازهٔ سهم و تغییر مقدار روغن، سس یا همراه غذا تغییر می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_122_fef6d7d8","garnish_recipe_global_143_122_fef6d7d8","","dataset","dataset.repeated","نکته خرید: حبه‌های سفت و بدون جوانه انتخاب کنید؛ جوانه سبز تلخی خام دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1208_434b3a9a","garnish_recipe_fa_1208_434b3a9a","","dataset","dataset.repeated","در ظرفِ دربسته در یخچال (≤۴ درجه) تا ۳ تا ۴ روز","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_005_6deeb347","garnish_recipe_global_143_005_6deeb347","","dataset","dataset.repeated","یخچال: تا ۳ روز در یخچال در ظرف دربسته می‌ماند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_053_7f9d9df9","garnish_recipe_global_143_053_7f9d9df9","","dataset","dataset.repeated","نکته خرید: سیر سفت و بدون جوانه سبز بخرید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1510_2d1f8557","garnish_recipe_fa_1510_2d1f8557","","dataset","dataset.repeated","لیمو سنگین، پوست نازک و خوش‌بو انتخاب کن","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_112_9764d4aa","garnish_recipe_fa_112_9764d4aa","","dataset","dataset.repeated","شالوت یا تره‌فرنگی (هم‌نقشِ پایهٔ معطر)","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_101_877a41d3","garnish_recipe_fa_101_877a41d3","","dataset","dataset.repeated","ing_lamb_meat_raw→ing_veal_meat_raw","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_183_6fb2ab4a","garnish_recipe_fa_183_6fb2ab4a","","dataset","dataset.repeated","جایگزین واقعی برای این ساختار ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_028_d4b2bfd8","garnish_recipe_global_143_028_d4b2bfd8","","dataset","dataset.repeated","یخ شفاف و بدون بوی فریزر استفاده کن","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_177_c8caf164","garnish_recipe_fa_177_c8caf164","","dataset","dataset.repeated","جایگزین واقعی در این دستور ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_046_b111554d","garnish_recipe_global_143_046_b111554d","","dataset","dataset.repeated","زمان این مرحله حدود 12 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1071_6e0696a6","garnish_recipe_fa_1071_6e0696a6","","dataset","dataset.repeated","فلفل تازه‌آسیاب عطر بیشتری دارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_042_f549dcd3","garnish_recipe_global_143_042_f549dcd3","","dataset","dataset.repeated","زمان این مرحله حدود 5 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_104_7b4ced78","garnish_recipe_fa_104_7b4ced78","","dataset","dataset.repeated","رنده‌شده یا ریز خردشده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","واقعی: نمک دریایی ریز","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_024_194514e6","garnish_recipe_global_143_024_194514e6","","dataset","dataset.repeated","⏲ آماده‌سازی زودهنگام: پایه خشک یا مواد را از قبل آماده کن؛ خود نوشیدنی گرم بهتر است همان لحظه ساخته شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_124_c0616f8d","garnish_recipe_fa_124_c0616f8d","","dataset","dataset.repeated","نکته خرید: پیاز سفت، سنگین و بدون جوانه انتخاب کنید؛ پیاز جوانه‌زده تندی نامطلوب می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_024_194514e6","garnish_recipe_global_143_024_194514e6","","dataset","dataset.repeated","گرم‌کردن: گرم‌کردن دوباره فقط با حرارت ملایم ممکن است، اما کیفیت فنجان تازه را ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_124_c0616f8d","garnish_recipe_fa_124_c0616f8d","","dataset","dataset.repeated","پیاز سفید یا زرد بسته به غذا نزدیک است؛ حذف آن عمق سس یا مایه را کم می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1747_23e0a898","garnish_recipe_fa_1747_23e0a898","","dataset","dataset.repeated","نکته خرید: تازه و خوش‌بو انتخاب کنید و به تاریخ مصرف و بافت سالم دقت کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_024_194514e6","garnish_recipe_global_143_024_194514e6","","dataset","dataset.repeated","یخچال: ماندن نوشیدنی آماده در یخچال پیشنهاد نمی‌شود؛ عطر و کف افت می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_012_17b7b915","garnish_recipe_global_143_012_17b7b915","","dataset","dataset.repeated","نمک دریا با دانه ریز قابل استفاده است؛ مقدار را با شوری آن هماهنگ کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_017_5b23f5df","garnish_recipe_global_143_017_5b23f5df","","dataset","dataset.repeated","شکر قهوه‌ای عطر ملاس می‌دهد و در همهٔ این دستورها جایگزین بی‌اثر نیست","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","نکته خرید: تکه‌های تازه و هم‌اندازه انتخاب کنید تا پخت یکنواخت بماند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_124_c0616f8d","garnish_recipe_fa_124_c0616f8d","","dataset","dataset.repeated","نکته خرید: نمک یکنواخت و خشک استفاده کنید تا مقداردهی دقیق‌تر باشد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_049_9785e6eb","garnish_recipe_global_143_049_9785e6eb","","dataset","dataset.repeated","نکته خرید: کره تازه و بی‌بو بخرید؛ کره شور کنترل نمک را سخت می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_012_17b7b915","garnish_recipe_global_143_012_17b7b915","","dataset","dataset.repeated","نکته خرید: برگ سبز و شاداب بخرید؛ ساقه زرد یا لزج عطر بد می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_017_5b23f5df","garnish_recipe_global_143_017_5b23f5df","","dataset","dataset.repeated","نکته خرید: کره بی‌نمک بگیرید تا شوری دستور از کنترل خارج نشود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_012_17b7b915","garnish_recipe_global_143_012_17b7b915","","dataset","dataset.repeated","جعفری فقط تازگی می‌دهد، اما عطر گشنیز را کامل جایگزین نمی‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_017_5b23f5df","garnish_recipe_global_143_017_5b23f5df","","dataset","dataset.repeated","نکته خرید: دانه‌ریز و خشک انتخاب کنید تا در مایه سریع حل شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_040_dcfd7c46","garnish_recipe_global_143_040_dcfd7c46","","dataset","dataset.repeated","پودر سیر فقط در اضطرار؛ عطر تازه و رطوبت سیر خام را ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1496_5705c3de","garnish_recipe_fa_1496_5705c3de","","dataset","dataset.repeated","ساختاردهنده؛ با گلوتن/نشاسته قوام یا پوسته می‌سازد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_114_4d182f15","garnish_recipe_fa_114_4d182f15","","dataset","dataset.repeated","نکته خرید: نمک یکنواخت و بدون رطوبت استفاده کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_096_0e548c27","garnish_recipe_global_143_096_0e548c27","","dataset","dataset.repeated","پودر سیر عطر تازه و رطوبت سیر خام را کامل ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_91_a3224405","garnish_recipe_fa_91_a3224405","","dataset","dataset.repeated","نکته خرید: کره تازه و بی‌بوی یخچال انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1196_6cbbd3af","garnish_recipe_fa_1196_6cbbd3af","","dataset","dataset.repeated","آروماتیک پایه؛ شیرینی و عطر اولیه را می‌سازد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1706_34be3c2d","garnish_recipe_fa_1706_34be3c2d","","dataset","dataset.repeated","نکته خرید: دارچین تازه و خوش‌بو انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_122_dc5bb310","garnish_recipe_fa_122_dc5bb310","","dataset","dataset.repeated","فلفل سفید تیزتر است و مزه را کمی عوض می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_105_606b3bee","garnish_recipe_fa_105_606b3bee","","dataset","dataset.repeated","نکته خرید: حبه‌های سفت و بدون جوانه بگیرید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_122_dc5bb310","garnish_recipe_fa_122_dc5bb310","","dataset","dataset.repeated","برای این نقش جایگزین دقیق و بی‌ریسک ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_017_5b23f5df","garnish_recipe_global_143_017_5b23f5df","","dataset","dataset.repeated","مارگارین عطر و رفتار کره‌ای یکسانی ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_86_ffcd0713","garnish_recipe_fa_86_ffcd0713","","dataset","dataset.repeated","نکته خرید: نمک دانه‌ریز بهتر پخش می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_105_606b3bee","garnish_recipe_fa_105_606b3bee","","dataset","dataset.repeated","بی‌دخالت: حدود ۲۰ دقیقه کار فعال","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_142_3215f0b5","garnish_recipe_fa_142_3215f0b5","","dataset","dataset.repeated","روغن خنثی مشابه قابل استفاده است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_191_de46bbb6","garnish_recipe_fa_191_de46bbb6","","dataset","dataset.repeated","پودر سیر عطر تازه را کامل ندارد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_042_f549dcd3","garnish_recipe_global_143_042_f549dcd3","","dataset","dataset.repeated","زمان این مرحله حدود 3 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_042_f549dcd3","garnish_recipe_global_143_042_f549dcd3","","dataset","dataset.repeated","زمان این مرحله حدود 4 دقیقه است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1237_3dff9aba","garnish_recipe_fa_1237_3dff9aba","","dataset","dataset.repeated","از شب قبل خیسانده و آبکش‌شده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","زمان راهنما: حدود 8 دقیقه","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_125_31716f89","garnish_recipe_fa_125_31716f89","","dataset","dataset.repeated","75 قاشق چای‌خوری (ضروری)","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_105_606b3bee","garnish_recipe_fa_105_606b3bee","","dataset","dataset.repeated","روغن خنثی مناسب سرخ‌کردن","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1195_4b547f19","garnish_recipe_fa_1195_4b547f19","","dataset","dataset.repeated","خلالی یا نگینی خردشده","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1484_ccebf63e","garnish_recipe_fa_1484_ccebf63e","","dataset","dataset.repeated","مقدار: ۲ قاشق غذاخوری","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","نعناع با فشار کوتاه روغن‌های معطرش را پس می‌دهد؛ له‌کردن طولانی کلروفیل و تلخی را وارد نوشیدنی می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_124_c0616f8d","garnish_recipe_fa_124_c0616f8d","","dataset","dataset.repeated","نکته خرید: روغن تازه و مناسب حرارت انتخاب کنید؛ روغن مانده طعم سوخته می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_041_33abbd3b","garnish_recipe_global_143_041_33abbd3b","","dataset","dataset.repeated","شکر قهوه‌ای عطر و رطوبت متفاوت می‌دهد و جایگزین مستقیم همه این دستورها نیست","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","زمان کافی عطر را آزاد می‌کند، اما ماندن بیش از حد تانن را جلو می‌اندازد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_065_c4cb085e","garnish_recipe_global_143_065_c4cb085e","","dataset","dataset.repeated","شکر قهوه‌ای عطر و رطوبت متفاوت می‌دهد و جایگزین مستقیم همه دستورها نیست","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_124_ce358cac","garnish_recipe_global_143_124_ce358cac","","dataset","dataset.repeated","شالوت برای مقدار کم مناسب است، اما در غذاهای دیگی گران و کم‌حجم می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_114_4d182f15","garnish_recipe_fa_114_4d182f15","","dataset","dataset.repeated","پیاز سفید یا زرد بسته به غذا نزدیک است؛ حذف آن بافت و عطر را کم می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_044_051125e5","garnish_recipe_global_143_044_051125e5","","dataset","dataset.repeated","آرد همه‌منظوره نزدیک‌ترین گزینه است؛ آرد سبوس‌دار بافت را سنگین می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_023_07bead9c","garnish_recipe_global_143_023_07bead9c","","dataset","dataset.repeated","نکته خرید: تخم‌مرغ تازه و هم‌دما با محیط برای دسرها بهتر مخلوط می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_124_ce358cac","garnish_recipe_global_143_124_ce358cac","","dataset","dataset.repeated","نکته خرید: پیاز زرد سفت و سالم بخرید؛ پیاز آبکی دیر طلایی می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_023_07bead9c","garnish_recipe_global_143_023_07bead9c","","dataset","dataset.repeated","جایگزین واقعی یکسان ندارد؛ حذف آن بافت را به‌وضوح تغییر می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","آب لیمو شکر را از حالت سنگین خارج می‌کند و عطری روشن می‌سازد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","برگ چای، ماته یا پودر ماچا با آب خیلی داغ تلخی تند می‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_106_d9e3968a","garnish_recipe_fa_106_d9e3968a","","dataset","dataset.repeated","واقعی: جایگزین مستقیم ندارد؛ حذف آن ساختار را عوض می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_100_ce2b0c24","garnish_recipe_fa_100_ce2b0c24","","dataset","dataset.repeated","جایگزین دقیق ندارد؛ گوجهٔ تازه قوام و رنگ مشابه نمی‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"meze50_04_labneh-with-zaatar-and-olive-oil","meze50_04_labneh-with-zaatar-and-olive-oil","","dataset","dataset.repeated","گرم‌کردن یا سرو دوباره: گرم‌کردن ندارد؛ سرد سرو می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_124_ce358cac","garnish_recipe_global_143_124_ce358cac","","dataset","dataset.repeated","پودر سیر عطر تازه و بافت نرم‌شدهٔ بوته سیر را نمی‌دهد","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_039_d8dc5a96","garnish_recipe_global_143_039_d8dc5a96","","dataset","dataset.repeated","شکر قهوه‌ای عطر ملاس می‌دهد و رنگ را تیره‌تر می‌کند","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1554_6e31eecc","garnish_recipe_fa_1554_6e31eecc","","dataset","dataset.repeated","ادویه هم‌خانواده فقط نقش عطری دارد، نه جایگزین دقیق","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_intl_026_b9f5a392","garnish_recipe_intl_026_b9f5a392","","dataset","dataset.repeated","نکته خرید: آرد تازه و بدون بوی ماندگی استفاده کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_065_c4cb085e","garnish_recipe_global_143_065_c4cb085e","","dataset","dataset.repeated","نکته خرید: شکر خشک و دانه‌ریز بخرید تا سریع حل شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","چای یا پودر تازه، خوش‌بو و بدون رطوبت انتخاب کن","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1554_6e31eecc","garnish_recipe_fa_1554_6e31eecc","","dataset","dataset.repeated","ادویه تازه و خوش‌بو بگیر؛ پودر کهنه کم‌اثر است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1706_34be3c2d","garnish_recipe_fa_1706_34be3c2d","","dataset","dataset.repeated","نکته خرید: شکر خشک و ریزدانه سریع‌تر حل می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_101_877a41d3","garnish_recipe_fa_101_877a41d3","","dataset","dataset.repeated","در ظرفِ دربسته در یخچال (≤۴ درجه) ۳ تا ۴ روز","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_182_37f081ea","garnish_recipe_fa_182_37f081ea","","dataset","dataset.repeated","نکته خرید: شکر خشک و دانه‌ریز بهتر حل می‌شود","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","نشانهٔ درست، ترشی تمیز بدون سوزش تند است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","نشانهٔ درست، رنگ واضح بدون مزه سوخته است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","زمان دم‌آوری، عطر را از تانن جدا می‌کند:","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_global_143_026_e631bbb6","garnish_recipe_global_143_026_e631bbb6","","dataset","dataset.repeated","نشانهٔ درست، عطر مشخص بدون خشکی دهان است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_125_31716f89","garnish_recipe_fa_125_31716f89","","dataset","dataset.repeated","پیاز سفید با شیرینی کمتر و رنگ ملایم‌تر","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_166_41ac7f2f","garnish_recipe_fa_166_41ac7f2f","","dataset","dataset.repeated","نکته خرید: فلفل سفت و براق انتخاب کنید","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_100_ce2b0c24","garnish_recipe_fa_100_ce2b0c24","","dataset","dataset.repeated","گوشت گوساله خورشتی، با زمان پخت بیشتر","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1324_2b0dbfd9","garnish_recipe_fa_1324_2b0dbfd9","","dataset","dataset.repeated","ing_chicken_breast_raw→ing_tofu_firm","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","نشانهٔ درست، برگ سالم و بوی خنک است","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1052_8bde566e","garnish_recipe_fa_1052_8bde566e","","dataset","dataset.repeated","در ظرف دربسته در یخچال ۳ تا ۴ روز","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
"garnish_recipe_fa_1519_9d69f5f1","garnish_recipe_fa_1519_9d69f5f1","","dataset","dataset.repeated","برگ سبز، عطر آزاد می‌کند نه رنگ:","REPEATED_SENTENCE_ACROSS_DATASET","MEDIUM","SENTENCE_PATCH","ALLOWLISTED"
