"recipeId","slug","title","region","source","issue"
"garnish_recipe_intl_094_a48d62c1","pasta-e-fagioli","پاستا ای فاجولی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_2064_b5a2a37a","pesto-pasta","پاستا پستو","international","phase-one-v0.6.1","international_country_region_weak"
"garnish_recipe_intl_068_c9d33098","pastel-de-nata","پاستل د ناتا","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_016_1e4df1c0","pan-con-tomate","پان کن توماته","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_063_30b082f3","panna-cotta","پانا کوتا","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_072_62482f8c","classic-fruit-pavlova","پاولوا با خامه و میوه","international","global-143-v0.3","international_country_region_weak"
"garnish_lite_fa_050_ad49d256","parmesan-popcorn","پاپ‌کورن با پنیر پارمزان","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_028_37e48787","caramel-popcorn","پاپ‌کورن کاراملی","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_global_143_045_c37fb32d","crispy-vegetable-pakora","پاکورای سبزیجات ترد","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_087_afad4d60","paella","پایلا","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_132_71d57108","pad-see-ew","پد سی‌اِو","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_081_d8416e42","pad-krapow-gai","پد کاپرائو مرغ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_089_91d816cb","pretzel","پرتزل","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_037_836bac22","pretzels-with-mustard-dip","پرتزل با خردل","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_intl_086_a2184266","profiteroles","پروفیترول","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_031_1ee0fadc","pistachios-and-raisins","پسته و کشمش","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_recipe_intl_061_0bfbb206","polenta-con-funghi","پلنتا با قارچ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_142_bd27951b","uzbek-plov-osh","پلوف ازبکی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_1780_c3b8ce04","pancake","پنکیک","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_lite_fa_024_b668a688","tabrizi-cheese-and-walnut-with-tea","پنیر تبریزی و گردو با چای","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_lite_fa_004_ab5fbe9d","feta-walnut-and-honey-on-bread","پنیر و گردو و عسل روی نان","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_lite_fa_011_8be28048","cottage-cheese-with-tomato-toast","پنیر کاتیج با گوجه و نان","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_global_143_129_0a9a316a","canadian-poutine","پوتین کانادایی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_136_76743d5b","pot-au-feu","پوت‌او‌فو","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_052_a57a621f","sticky-toffee-pudding","پودینگ تافی خرما","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_071_48a67e24","poffertjes","پوفِرتیِس","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_118_9ecd21c7","pollo-al-ajillo","پویو آل آخیو","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_2082_eaf326bf","steak-pizza","پیتزا استیک گوشت","international","phase-one-v0.6.1","international_country_region_weak"
"garnish_recipe_fa_2107_5f30a146","bacon-pizza","پیتزا بیکن","international","phase-one-v0.6.1","international_country_region_weak"
"garnish_recipe_fa_2099_2ce15e17","pizza-margherita","پیتزا مارگاریتا","international","phase-one-v0.6.1","international_country_region_weak"
"garnish_recipe_fa_2094_845c07e3","","پیتزا مرغ و پستو","international","unknown","international_country_region_weak"
"garnish_recipe_intl_040_7d7b90a1","pierogi","پیروگی لهستانی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_074_79385dd1","chow-mein","چاو مین","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_028_d4b2bfd8","classic-milk-bubble-tea","چای حبابی شیری","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_027_355acc01","masala-chai","چای ماسالای هندی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_036_bc4e7808","moroccan-mint-tea","چای نعناع مراکشی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_197_dbaa9b9a","chelo-mahicheh","چلو ماهیچه","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_235_3d02f3ae","chelo-kabab-koobideh","چلو کباب کوبیده","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_lite_fa_047_a6f6b289","breadsticks-with-cheese","چوب‌شور با پنیر","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_global_143_015_39a2f209","churros-con-chocolate","چورو با شکلات داغ","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_088_7da35d2c","churros","چوروس","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_067_843321b7","new-york-style-cheesecake","چیزکیک نیویورکی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_128_7b502579","tex-mex-chili-con-carne","چیلی کان کارنه","international","global-143-v0.3","international_country_region_weak"
"garnish_lite_fa_029_eff8d609","tortilla-chips-with-guacamole","چیپس ذرت با گواکاموله","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_036_35d377a6","chips-with-cheese-dip","چیپس و دیپ پنیر","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_intl_047_f6cbcbb5","chicken-katsu","کاتسوی مرغ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_107_41491dea","karaage","کاراآگه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_119_9dd64dfc","kartoffelpuffer","کارتوفل‌پوفر","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_057_6f8924e9","beef-carpaccio-arugula-parmesan","کارپاچوی گوشت با روکا و پارمزان","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_060_9fe40da5","kasespatzle","کازه‌اشپتسله","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_089_7d03e966","leftover-rice-bowl-with-tuna","کاسه برنج باقی‌مانده با تن و سبزیجات","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_086_89bab8fc","tuna-and-bean-bowl","کاسه تن ماهی و لوبیا","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_017_eda0ea67","cottage-cheese-fruit-and-nut-bowl","کاسه پنیر کاتیج با میوه و آجیل","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_014_d55fff42","chia-pudding","کاسه چیا پودینگ","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_095_315eb78a","cottage-cheese-and-tuna-bowl","کاسه کاتیج‌چیز و تن ماهی","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_027_fe3a950f","kefir-fruit-bowl","کاسه کفیر با میوه","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_020_131860ac","granola-bowl-with-milk","کاسه گرانولا با شیر","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_fa_131_abd5e2d6","kal-kabab","کال کباب","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_intl_139_fb85376e","calamares","کالاماره","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_102_44ec3a0b","caldo-verde","کالدو ورده","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_1263_0e8a8255","kaleh-joosh","کاله‌جوش (کله‌جوش)","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_073_99c342ec","sicilian-ricotta-cannoli","کانولی ریکوتای سیسیلی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_122_2f006614","caponata","کاپوناتا","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_025_7119c557","classic-cappuccino","کاپوچینوی کلاسیک","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_1547_eade852f","kachi","کاچی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_023_07bead9c","singapore-kaya-toast","کایا تست سنگاپوری","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_145_098dd406","kaiserschmarrn","کایزرشمارن","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_1209_7bd0ff68","kabab-bakhtiari","کباب بختیاری","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_84_52c11d43","kabab-barg","کباب برگ","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_86_ffcd0713","kabab-bonab","کباب بناب","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1197_73204fa8","kabab-tabei-morgh","کباب تابه‌ای مرغ","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1196_6cbbd3af","kabab-tabei-goosht","کباب تابه‌ای گوشت","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1214_189349a1","kabab-torsh","کباب ترش","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1353_5d0ac837","doner-kebab","کباب ترکی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_166_41ac7f2f","kabab-hosseini","کباب حسینی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_85_575ccb7a","kabab-soltani","کباب سلطانی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_88_c20a5f8b","kabab-vaziri","کباب وزیری","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1215_673014ad","kabab-chenjeh","کباب چنجه","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_110_9b1cffdd","saudi-chicken-kabsa","کبسه مرغ عربی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_105_f093f056","kibbeh","کبه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_1071_6e0696a6","kotlet-goosht","کتلت گوشت","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_111_4cb37a1a","kateh-shomali","کته شمالی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_191_de46bbb6","kadoo-bareh-mazandarani","کدو بره مازندرانی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_112_9764d4aa","kadoo-polo-mazandarani","کدو پلو مازندرانی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_lite_fa_030_0341963d","crackers-with-cream-cheese-and-pepper-jelly","کراکر با پنیر خامه‌ای و مربا فلفل","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_intl_053_54c002d0","creme-brulee","کرم بروله","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_049_91d7f7f4","peanut-butter-crackers","کره بادام‌زمینی روی کراکر","international","lite-food-v0.3","international_country_region_weak"
"garnish_lite_fa_023_82c3c28e","butter-and-date-on-bread","کره و خرما روی نان","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_lite_fa_005_c5ef5d2a","butter-and-cheese-on-warm-bread","کره و پنیر روی نان داغ","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_001_758db93a","classic-bakers-croissant","کروسان کلاسیک لایه‌ای","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_056_c9972b5b","spanish-ham-croquetas","کروکتای ژامبون اسپانیایی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_113_e0e7753e","crepes","کرپ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_090_6c4df1b6","crepes-suzette-orange-butter","کرپ سوزت با سس پرتقالی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_051_3e8df432","cheese-quesadilla","کسادیا پنیر","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_113_dcc8b929","egyptian-koshari","کشری مصری","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_1743_005c3739","kashk-bademjan","کشک بادمجان","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_lite_fa_046_5acd7ef7","cold-kashk-and-walnut-dip-with-bread","کشک و گردو با نان (دیپ سرد)","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_recipe_fa_182_37f081ea","kolompeh-kermani","کلمپه کرمانی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1252_3d200c70","kalam-polo-shirazi","کلم‌پلو شیرازی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_1528_32041352","kaleh-pacheh","کله پاچه","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_196_9e48ca8f","kalleh-gonjeshki","کله گنجشکی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_183_6fb2ab4a","koloocheh-fooman","کلوچه فومن","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_intl_125_19f26215","scallion-pancakes","کلوچهٔ پیازچه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_083_57ce313d","cornish-pasty","کورنیش پستی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_139_012333bd","kufteh-berenji","کوفته برنجی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_880_6164abab","koofteh-tabrizi","کوفته تبریزی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_intl_038_16764713","swedish-meatballs","کوفته سوئدی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_099_594a1fb5","colcannon","کولکانن","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_082_4a659652","kunafa-cheese-syrup","کونافه پنیری با شربت عطری","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_120_ae775732","koenigsberger-klopse","کونیگسبرگر کلوپسه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_131_e8f2c6f0","coq-au-vin","کوک او ون فرانسوی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_134_34e1816f","kuku-bademjan","کوکو بادمجان","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_2049_765e338a","kuku-sabzi","کوکو سبزی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_133_139b05e2","kuku-sibzamini","کوکو سیب‌زمینی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_070_eaf9a5f5","classic-chocolate-chip-cookies","کوکی چیپس شکلاتی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_115_0cc3ef7b","north-african-vegetable-couscous","کُسکُس سبزیجات شمال آفریقا","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_137_46d41946","kibbeling","کیبلینگ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_114_6e7c743d","quiche","کیش","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_079_999c19be","napa-cabbage-kimchi","کیمچی کلم آماده","international","lite-food-v0.3","international_country_region_weak"
"garnish_recipe_global_143_077_de99681c","classic-tres-leches-cake","کیک تره‌لچس","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_090_07e88d0b","black-forest-cake","کیک جنگل سیاه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_086_6c72c640","medovik-russian-honey-cake","کیک عسلی روسی لایه‌ای","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_global_143_092_87b53529","chocolate-lava-cake","کیک لاوای شکلاتی","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_133_db15257e","victoria-sponge","کیک ویکتوریا","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_lite_fa_041_4c94bb3f","cupcake-with-tea","کیک یزدی با چای","persian","lite-food-v0.3","iranian_city_province_may_need_precision"
"garnish_recipe_intl_023_bc7c6f90","gazpacho","گازپاچو","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_143_7a372ddf","galaktoboureko","گالاکتوبوریکو","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_126_038964de","louisiana-chicken-shrimp-gumbo","گامبوی مرغ و میگو","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_054_7d3ead5b","gratin-dauphinois","گراتن دوفینوآ","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_175_51f87cb3","gaz-isfahan","گز اصفهان","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_081_a178a755","gulab-jamun-cardamom-syrup","گلاب جامون با شربت هل و گلاب","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_104_7b4ced78","gamaj-kabab","گمج کباب","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_global_143_050_8a9f951a","classic-guacamole","گواکاموله کلاسیک","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_intl_129_382f9727","gozleme","گوزلمه","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_104_f1da6144","beef-and-broccoli","گوشت و بروکلی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_030_16d9e454","hungarian-goulash","گولاش مجارستانی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_intl_097_428092c3","golabki","گومبکی","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_fa_142_3215f0b5","gondi","گوندی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_intl_016_a22d4b1d","gyudon","گیودون (کاسه گوشت و برنج)","international","international-core-150-v0.6.0","international_country_region_weak"
"garnish_recipe_global_143_040_dcfd7c46","pan-fried-pork-gyoza","گیوزای خوک و کلم","international","global-143-v0.3","international_country_region_weak"
"garnish_recipe_fa_1270_70cc3cff","yatimcheh","یتیمچه","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_fa_167_fc027a91","yakhni-nokhod-shirazi","یخنی نخود شیرازی","persian","phase-one-v0.6.1","iranian_city_province_may_need_precision"
"garnish_recipe_intl_103_ab3619d0","gemista","یمیستا","international","international-core-150-v0.6.0","international_country_region_weak"
