recipeId,slug,titleFa,sourceGroup,cuisineOrigin,score,repairPriority,confidence,ingredientCount,stepCount,failedSections,blockers
garnish_recipe_fa_1519_9d69f5f1,garnish_recipe_fa_1519_9d69f5f1,موهیتو کلاسیک,Phase One,Iranian,32,HIGH,HIGH,4,5,glance; whyItWorks; skills; finish; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_136_0ebb92f9,garnish_recipe_global_143_136_0ebb92f9,اوسوبوکو میلانی,Global 143,Foreign,66,MEDIUM,LOW,9,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_134_b4cc12b5,garnish_recipe_global_143_134_b4cc12b5,باکالائو آ براس پرتغالی,Global 143,Foreign,66,MEDIUM,LOW,7,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_132_32880128,garnish_recipe_global_143_132_32880128,بوف بورگینیون,Global 143,Foreign,66,MEDIUM,LOW,9,7,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_130_c4a5fa79,garnish_recipe_global_143_130_c4a5fa79,بیف ولینگتون کلاسیک,Global 143,Foreign,66,MEDIUM,LOW,8,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_142_bd27951b,garnish_recipe_global_143_142_bd27951b,پلوف ازبکی,Global 143,Foreign,66,MEDIUM,LOW,8,8,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی; generic phrase: مواد را آماده کنید
garnish_recipe_global_143_129_0a9a316a,garnish_recipe_global_143_129_0a9a316a,پوتین کانادایی,Global 143,Foreign,66,MEDIUM,LOW,5,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_128_7b502579,garnish_recipe_global_143_128_7b502579,چیلی کان کارنه,Global 143,Foreign,66,MEDIUM,LOW,9,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_141_12664fc7,garnish_recipe_global_143_141_12664fc7,خینکالی گرجی,Global 143,Foreign,66,MEDIUM,LOW,8,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_124_ce358cac,garnish_recipe_global_143_124_ce358cac,روپا ویه‌خای کوبایی,Global 143,Foreign,66,MEDIUM,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_137_6a99342c,garnish_recipe_global_143_137_6a99342c,شنیتسل وینی,Global 143,Foreign,66,MEDIUM,LOW,6,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_138_ce0f10ba,garnish_recipe_global_143_138_ce0f10ba,فوندوی پنیر سوئیسی,Global 143,Foreign,66,MEDIUM,LOW,7,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_140_78d46576,garnish_recipe_global_143_140_78d46576,کارنیاریک ترکی,Global 143,Foreign,66,MEDIUM,LOW,9,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_133_b9eae9ad,garnish_recipe_global_143_133_b9eae9ad,کاسوله فرانسوی,Global 143,Foreign,66,MEDIUM,LOW,9,7,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_139_91cb38b4,garnish_recipe_global_143_139_91cb38b4,کلفتیکوی یونانی,Global 143,Foreign,66,MEDIUM,LOW,7,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_131_e8f2c6f0,garnish_recipe_global_143_131_e8f2c6f0,کوک او ون فرانسوی,Global 143,Foreign,66,MEDIUM,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_126_038964de,garnish_recipe_global_143_126_038964de,گامبوی مرغ و میگو,Global 143,Foreign,66,MEDIUM,LOW,11,7,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_121_ee99f013,garnish_recipe_global_143_121_ee99f013,لومو سالتادوی پرویی,Global 143,Foreign,66,MEDIUM,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_125_d0851524,garnish_recipe_global_143_125_d0851524,مرغ جرک جامائیکایی,Global 143,Foreign,66,MEDIUM,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_127_380e9b65,garnish_recipe_global_143_127_380e9b65,مک‌اندچیز کلاسیک,Global 143,Foreign,66,MEDIUM,LOW,7,6,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت، بافت را حفظ می‌کند; generic phrase: وقتی حرارت با نوع ماده هماهنگ باشد، غذا خشک یا آبکی نمی‌شود; generic phrase: استراحت کوتاه بعد از پخت، مزه را متعادل می‌کند; generic phrase: چند دقیقه مکث کمک می‌کند آب و چربی دوباره در بافت غذا پخش شود; generic phrase: کنترل حرارت; generic phrase: تشخیص نشانه پایان پخت; generic phrase: تنظیم مزه نهایی
garnish_recipe_global_143_033_4844ee49,garnish_recipe_global_143_033_4844ee49,آگوا فرسکای هندوانه,Global 143,Foreign,65,LOW,LOW,5,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_028_d4b2bfd8,garnish_recipe_global_143_028_d4b2bfd8,چای حبابی شیری,Global 143,Foreign,65,LOW,LOW,6,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_038_c723f599,garnish_recipe_global_143_038_c723f599,چای سرد تایلندی,Global 143,Foreign,65,LOW,LOW,6,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_027_355acc01,garnish_recipe_global_143_027_355acc01,چای ماسالای هندی,Global 143,Foreign,65,LOW,LOW,7,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_036_bc4e7808,garnish_recipe_global_143_036_bc4e7808,چای نعناع مراکشی,Global 143,Foreign,65,LOW,LOW,4,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_035_10b9f67b,garnish_recipe_global_143_035_10b9f67b,قهوه سرد ویتنامی با شیر عسلی,Global 143,Foreign,65,LOW,LOW,4,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_032_0bd00218,garnish_recipe_global_143_032_0bd00218,لسی انبه و هل,Global 143,Foreign,65,LOW,LOW,6,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_030_4f8b9a24,garnish_recipe_global_143_030_4f8b9a24,لیمونانای نعناع,Global 143,Foreign,65,LOW,LOW,5,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_026_e631bbb6,garnish_recipe_global_143_026_e631bbb6,ماچا لاته گرم,Global 143,Foreign,65,LOW,LOW,4,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_029_c3687330,garnish_recipe_global_143_029_c3687330,هات چاکلت کلاسیک,Global 143,Foreign,65,LOW,LOW,5,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_037_976fda08,garnish_recipe_global_143_037_976fda08,هورچاتای برنج و دارچین,Global 143,Foreign,65,LOW,LOW,6,4,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_088_e5346ddb,garnish_recipe_global_143_088_e5346ddb,آلفاخورس با دولسه د لچه,Global 143,Foreign,66,LOW,LOW,8,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_083_233e9bde,garnish_recipe_global_143_083_233e9bde,اُم علی مصری,Global 143,Foreign,66,LOW,LOW,8,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_089_59f271c3,garnish_recipe_global_143_089_59f271c3,بریگادیرو شکلاتی,Global 143,Foreign,66,LOW,LOW,6,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_091_88b57d1e,garnish_recipe_global_143_091_88b57d1e,بینگسو با لوبیای قرمز و میوه,Global 143,Foreign,66,LOW,LOW,6,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_061_6a6023a1,garnish_recipe_global_143_061_6a6023a1,حلومی گریل‌شده با لیمو و سبزی,Global 143,Foreign,66,LOW,LOW,5,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_087_3d227836,garnish_recipe_global_143_087_3d227836,دونات مخمری لعابی,Global 143,Foreign,66,LOW,LOW,9,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_090_6c4df1b6,garnish_recipe_global_143_090_6c4df1b6,کرپ سوزت با سس پرتقالی,Global 143,Foreign,66,LOW,LOW,8,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_086_6c72c640,garnish_recipe_global_143_086_6c72c640,کیک عسلی روسی لایه‌ای,Global 143,Foreign,66,LOW,LOW,8,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_092_87b53529,garnish_recipe_global_143_092_87b53529,کیک لاوای شکلاتی,Global 143,Foreign,66,LOW,LOW,7,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_085_cb35078b,garnish_recipe_global_143_085_cb35078b,لوکوم پسته‌ای با گلاب,Global 143,Foreign,66,LOW,LOW,8,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_084_87b7230c,garnish_recipe_global_143_084_87b7230c,مالوا پودینگ با سس گرم,Global 143,Foreign,66,LOW,LOW,9,4,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت
garnish_recipe_global_143_023_07bead9c,garnish_recipe_global_143_023_07bead9c,کایا تست سنگاپوری,Global 143,Foreign,67,LOW,LOW,10,4,whyItWorks; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_013_d4a1df19,garnish_recipe_global_143_013_d4a1df19,ایدلی با سامبار,Global 143,Foreign,68,LOW,LOW,13,6,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_017_5b23f5df,garnish_recipe_global_143_017_5b23f5df,برتشن آلمانی با صبحانه سرد,Global 143,Foreign,68,LOW,LOW,9,6,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_012_17b7b915,garnish_recipe_global_143_012_17b7b915,پاراتای سیب‌زمینی,Global 143,Foreign,68,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_019_c41b07d2,garnish_recipe_global_143_019_c41b07d2,پنکیک آمریکایی با شربت افرا,Global 143,Foreign,68,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_015_39a2f209,garnish_recipe_global_143_015_39a2f209,چورو با شکلات داغ,Global 143,Foreign,68,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_014_8a86b8a0,garnish_recipe_global_143_014_8a86b8a0,دوسا ماسالا,Global 143,Foreign,68,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_020_0b2a0961,garnish_recipe_global_143_020_0b2a0961,وافل باترمیلک,Global 143,Foreign,68,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_108_c446d87d,garnish_recipe_global_143_108_c446d87d,آدوبوی مرغ فیلیپینی,Global 143,Foreign,70,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_100_da23be37,garnish_recipe_global_143_100_da23be37,انچیلادای مرغ با سس قرمز,Global 143,Foreign,70,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_053_7f9d9df9,garnish_recipe_global_143_053_7f9d9df9,بال مرغ بوفالو,Global 143,Foreign,70,LOW,LOW,8,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_118_67f4b795,garnish_recipe_global_143_118_67f4b795,بانی چاو آفریقای جنوبی,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_102_36229b49,garnish_recipe_global_143_102_36229b49,بریانی مرغ هندی,Global 143,Foreign,70,LOW,LOW,16,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_059_1049b27a,garnish_recipe_global_143_059_1049b27a,بلینی گندم سیاه با خاویار,Global 143,Foreign,70,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_003_e6033f62,garnish_recipe_global_143_003_e6033f62,بندیکت تخم‌مرغ,Global 143,Foreign,70,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_097_4fa8c5e5,garnish_recipe_global_143_097_4fa8c5e5,بیبیمباپ کره‌ای با گوشت و سبزیجات,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_045_c37fb32d,garnish_recipe_global_143_045_c37fb32d,پاکورای سبزیجات ترد,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_069_28c65edb,garnish_recipe_global_143_069_28c65edb,پای سیب آمریکایی,Global 143,Foreign,70,LOW,LOW,11,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_114_cc474629,garnish_recipe_global_143_114_cc474629,تاژین مراکشی مرغ و زردآلو,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_099_2a8c35d1,garnish_recipe_global_143_099_2a8c35d1,تاکوی گوشت با سالسای تازه,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_074_7b07ce2a,garnish_recipe_global_143_074_7b07ce2a,جلاتوی وانیلی,Global 143,Foreign,70,LOW,LOW,6,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_116_d25d42e2,garnish_recipe_global_143_116_d25d42e2,جلوف رایس غرب آفریقا,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_105_a30b590b,garnish_recipe_global_143_105_a30b590b,دامپلینگ سوپی چینی,Global 143,Foreign,70,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_107_dbd1eb92,garnish_recipe_global_143_107_dbd1eb92,رندانگ گوشت اندونزیایی,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_096_0e548c27,garnish_recipe_global_143_096_0e548c27,ساندویچ بان می با گوشت و ترشی,Global 143,Foreign,70,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_120_8da4e4b0,garnish_recipe_global_143_120_8da4e4b0,سویچه ماهی پرویی,Global 143,Foreign,70,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_006_10cd2dcc,garnish_recipe_global_143_006_10cd2dcc,سیومای کانتونی دیم‌سام,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_002_5f663504,garnish_recipe_global_143_002_5f663504,صبحانه کامل انگلیسی,Global 143,Foreign,70,LOW,LOW,13,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_021_7cee5181,garnish_recipe_global_143_021_7cee5181,فرنچ تست کلاسیک,Global 143,Foreign,70,LOW,LOW,10,4,whyItWorks; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_076_72b1d9d1,garnish_recipe_global_143_076_72b1d9d1,فلان کاراملی,Global 143,Foreign,70,LOW,LOW,8,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_119_e71710d8,garnish_recipe_global_143_119_e71710d8,فیجوآدای برزیلی,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_112_ea1e7e26,garnish_recipe_global_143_112_ea1e7e26,قوزی عراقی با بره و برنج,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_110_9b1cffdd,garnish_recipe_global_143_110_9b1cffdd,کبسه مرغ عربی,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_056_c9972b5b,garnish_recipe_global_143_056_c9972b5b,کروکتای ژامبون اسپانیایی,Global 143,Foreign,70,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_115_0cc3ef7b,garnish_recipe_global_143_115_0cc3ef7b,کُسکُس سبزیجات شمال آفریقا,Global 143,Foreign,70,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_113_dcc8b929,garnish_recipe_global_143_113_dcc8b929,کشری مصری,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_077_de99681c,garnish_recipe_global_143_077_de99681c,کیک تره‌لچس,Global 143,Foreign,70,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_060_17a8b6d3,garnish_recipe_global_143_060_17a8b6d3,متبل بادمجان دودی,Global 143,Foreign,70,LOW,LOW,9,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_103_bc22d718,garnish_recipe_global_143_103_bc22d718,مرغ تیکا ماسالا,Global 143,Foreign,70,LOW,LOW,13,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_111_f81cb103,garnish_recipe_global_143_111_f81cb103,منسف اردنی با بره و جمید,Global 143,Foreign,70,LOW,LOW,12,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_106_6371564f,garnish_recipe_global_143_106_6371564f,ناسی گورنگ اندونزیایی,Global 143,Foreign,70,LOW,LOW,10,6,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_039_d8dc5a96,garnish_recipe_global_143_039_d8dc5a96,اسپرینگ رول تازه ویتنامی,Global 143,Foreign,72,LOW,LOW,12,5,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_040_dcfd7c46,garnish_recipe_global_143_040_dcfd7c46,گیوزای خوک و کلم,Global 143,Foreign,72,LOW,LOW,11,5,whyItWorks; troubleshooting; variations; keep/storage; faq,
garnish_recipe_global_143_104_31c06413,garnish_recipe_global_143_104_31c06413,اردک پکنی خانگی,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_047_8830766d,garnish_recipe_global_143_047_8830766d,اسپرینگ‌رول تایلندی سرخ‌شده,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_063_b14ec21c,garnish_recipe_global_143_063_b14ec21c,اکلر شکلاتی کلاسیک,Global 143,Foreign,73,LOW,LOW,10,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
garnish_recipe_global_143_049_9785e6eb,garnish_recipe_global_143_049_9785e6eb,امپانادای گوشت,Global 143,Foreign,73,LOW,LOW,11,5,whyItWorks; skills; troubleshooting; keep/storage; faq,
