recipeId,titleFa,sourceGroup,cuisineOrigin,classification,score,repairPriority,confidence,failedSections,blockers,reason
garnish_recipe_global_143_007_578cc354,ناتو با برنج,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,58,MEDIUM,MEDIUM,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_008_22e17e44,تاماگویاکی ژاپنی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,61,MEDIUM,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_009_6df91ec8,کایماک و عسل ترکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,58,MEDIUM,MEDIUM,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_010_8626885f,سوجوک با تخم‌مرغ,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,58,MEDIUM,MEDIUM,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_011_0fce0e09,فول مدمس مصری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,60,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_012_17b7b915,پاراتای سیب‌زمینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_013_d4a1df19,ایدلی با سامبار,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_014_8a86b8a0,دوسا ماسالا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_015_39a2f209,چورو با شکلات داغ,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_016_1e4df1c0,پان کن توماته,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,55,MEDIUM,MEDIUM,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_017_5b23f5df,برتشن آلمانی با صبحانه سرد,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_018_285f8e1b,بیرچر میوزلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,63,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_019_c41b07d2,پنکیک آمریکایی با شربت افرا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_020_0b2a0961,وافل باترمیلک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,68,LOW,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_021_7cee5181,فرنچ تست کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_022_a1009be1,آووکادو تست له‌شده,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,63,MEDIUM,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_023_07bead9c,کایا تست سنگاپوری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,67,LOW,LOW,whyItWorks; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_024_194514e6,اسپرسوی دوبل خانگی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,54,MEDIUM,MEDIUM,ingredients; whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: ingredients, whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_025_7119c557,کاپوچینوی کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,56,MEDIUM,MEDIUM,ingredients; whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: ingredients, whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_026_e631bbb6,ماچا لاته گرم,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_027_355acc01,چای ماسالای هندی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_028_d4b2bfd8,چای حبابی شیری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_029_c3687330,هات چاکلت کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_030_4f8b9a24,لیمونانای نعناع,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_031_1302a859,آیران ترکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,61,MEDIUM,LOW,whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_032_0bd00218,لسی انبه و هل,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_033_4844ee49,آگوا فرسکای هندوانه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_034_51a63c81,ماته سنتی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,50,MEDIUM,MEDIUM,ingredients; whyItWorks; skills; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: ingredients, whyItWorks, skills, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_035_10b9f67b,قهوه سرد ویتنامی با شیر عسلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_036_bc4e7808,چای نعناع مراکشی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_037_976fda08,هورچاتای برنج و دارچین,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_038_c723f599,چای سرد تایلندی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,65,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_039_d8dc5a96,اسپرینگ رول تازه ویتنامی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,72,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_040_dcfd7c46,گیوزای خوک و کلم,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,72,LOW,LOW,whyItWorks; troubleshooting; variations; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, troubleshooting, variations, keep/storage, faq"
garnish_recipe_global_143_041_33abbd3b,کیمچی کلم چینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_042_f549dcd3,پاجون پیازچه کره‌ای,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_043_4f0736e0,هار گائو میگوی کانتونی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_044_051125e5,بائوی بخارپز شکم‌پر,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_045_c37fb32d,پاکورای سبزیجات ترد,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_046_b111554d,ساموسای سیب‌زمینی هندی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_047_8830766d,اسپرینگ‌رول تایلندی سرخ‌شده,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_048_2f232e7c,لومپیای فیلیپینی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_049_9785e6eb,امپانادای گوشت,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_050_8a9f951a,گواکاموله کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_051_3e8df432,کسادیا پنیر,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_052_fd0a302b,ادامامه نمکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,61,MEDIUM,LOW,ingredients; whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: ingredients, whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_053_7f9d9df9,بال مرغ بوفالو,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_054_5c472b48,ناچوی پنیری لایه‌ای,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_055_f8fbb75e,فلفل پادرون تاول‌زده,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,64,MEDIUM,LOW,ingredients; whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: ingredients, whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_056_c9972b5b,کروکتای ژامبون اسپانیایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_057_6f8924e9,کارپاچوی گوشت با روکا و پارمزان,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_058_33c6e1fc,بشقاب آنتی‌پاستوی ایتالیایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_059_1049b27a,بلینی گندم سیاه با خاویار,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_060_17a8b6d3,متبل بادمجان دودی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_061_6a6023a1,حلومی گریل‌شده با لیمو و سبزی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_062_f288b067,صدف تازه روی نیم‌پوسته,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_063_b14ec21c,اکلر شکلاتی کلاسیک,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_064_71576bec,ماکارون وانیلی فرانسوی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_065_c4cb085e,تارت تاتن سیب,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_066_4fc69a4a,موس شکلات تلخ,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_067_843321b7,چیزکیک نیویورکی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_068_2f672fa4,براونی شکلاتی فاجی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_069_28c65edb,پای سیب آمریکایی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_070_eaf9a5f5,کوکی چیپس شکلاتی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_071_32ff2f21,بانوفی پای,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_072_62482f8c,پاولوا با خامه و میوه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_073_99c342ec,کانولی ریکوتای سیسیلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_074_7b07ce2a,جلاتوی وانیلی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_075_83dba9bf,زاخر تورته شکلاتی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_076_72b1d9d1,فلان کاراملی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_077_de99681c,کیک تره‌لچس,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,70,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_078_0b996a59,موچی دایفوکو با خمیر لوبیا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_079_060db242,دورایاکی با خمیر لوبیا,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_080_f488debf,مانگو استیکی رایس,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_081_a178a755,گلاب جامون با شربت هل و گلاب,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_082_4a659652,کونافه پنیری با شربت عطری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_083_233e9bde,اُم علی مصری,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_084_87b7230c,مالوا پودینگ با سس گرم,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_085_cb35078b,لوکوم پسته‌ای با گلاب,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_086_6c72c640,کیک عسلی روسی لایه‌ای,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_087_3d227836,دونات مخمری لعابی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_088_e5346ddb,آلفاخورس با دولسه د لچه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_089_59f271c3,بریگادیرو شکلاتی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_090_6c4df1b6,کرپ سوزت با سس پرتقالی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_091_88b57d1e,بینگسو با لوبیای قرمز و میوه,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_092_87b53529,کیک لاوای شکلاتی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,66,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,generic phrase: کنترل حرارت,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_093_bf5fab4c,سوشی رول خانگی با سالمون و تن,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_094_ebb15b77,خورش ماسامان تایلندی با مرغ,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
garnish_recipe_global_143_095_65c4e5ac,فو گوشت ویتنامی,Global 143,Foreign,NEEDS_FULL_GRIS_REPAIR,73,LOW,LOW,whyItWorks; skills; troubleshooting; keep/storage; faq,,"Multiple core GRIS sections missing/shallow/generic: whyItWorks, skills, troubleshooting, keep/storage, faq"
